date,time_index,period_start,period_end,actual_load_kw,actual_load_kwh,actual_pv_kw,actual_pv_kwh,load_forecast_kwh,pv_forecast_used_kw,pv_forecast_used_kwh,forecast_issue_time,forecast_horizon_minutes,pv_forecast_source,load_forecast_source_time,base_plan_grid_kwh,scheduled_grid_kwh,up_adjustment_kwh,down_adjustment_kwh,emergency_purchase_kwh,total_grid_purchase_kwh,grid_purchase_kwh,charge_input_kwh,discharge_output_kwh,curtailed_pv_kwh,overpurchase_spill_kwh,soc_start_kwh,soc_end_kwh,charge_state_binary,price_yuan_per_kwh,base_plan_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,grid_cost_yuan,strategy,cumulative_grid_cost_yuan,cumulative_grid_kwh,cumulative_emergency_kwh,cumulative_curtailed_pv_kwh
2025-03-20,0,2025-03-20 00:00:00,2025-03-20 00:10:00,3299.0689,549.8448166666667,0.0,0.0,580.17906,0.0,0.0,2025-03-20 00:00:00,10,observed_anchor_linear_to_h1,2025-03-13 00:10:00,1380.17906,1380.17906,0.0,0.0,0.0,1380.17906,1380.17906,800.0,0.0,0.0,30.334243333333234,1200.0,1920.0,1,0.4248,586.300064688,0.0,0.0,586.300064688,rolling,586.300064688,1380.17906,0.0,0.0
2025-03-20,1,2025-03-20 00:10:00,2025-03-20 00:20:00,3421.881,570.3135,0.0,0.0,574.4108266666667,0.0,0.0,2025-03-20 00:00:00,20,observed_anchor_linear_to_h1,2025-03-13 00:20:00,1374.4108266666667,1374.4108266666667,0.0,0.0,0.0,1374.4108266666667,1374.4108266666667,800.0,0.0,0.0,4.097326666666731,1920.0,2640.0,1,0.4245,583.43739592,0.0,0.0,583.43739592,rolling,1169.737460608,2754.5898866666666,0.0,0.0
2025-03-20,2,2025-03-20 00:20:00,2025-03-20 00:30:00,3683.11,613.8516666666667,0.0,0.0,574.2561666666668,0.0,0.0,2025-03-20 00:00:00,30,observed_anchor_linear_to_h1,2025-03-13 00:30:00,1374.2561666666668,1374.2561666666668,0.0,0.0,39.5954999999999,1413.8516666666667,1413.8516666666667,800.0,0.0,0.0,0.0,2640.0,3360.0,1,0.4269,586.66995755,0.0,84.5165947499998,671.1865522999999,rolling,1840.924012908,4168.441553333333,39.5954999999999,0.0
2025-03-20,3,2025-03-20 00:30:00,2025-03-20 00:40:00,3476.737,579.4561666666667,0.0,0.0,585.8734283333335,0.0,0.0,2025-03-20 00:00:00,40,observed_anchor_linear_to_h1,2025-03-13 00:40:00,1385.8734283333335,1385.8734283333335,0.0,0.0,0.0,1385.8734283333335,1385.8734283333335,800.0,0.0,0.0,6.417261666666718,3360.0,4080.0,1,0.4272,592.0451285840002,0.0,0.0,592.0451285840002,rolling,2432.969141492,5554.314981666666,39.5954999999999,0.0
2025-03-20,4,2025-03-20 00:40:00,2025-03-20 00:50:00,3302.6695,550.4449166666667,0.0,0.0,589.6674800000001,0.0,0.0,2025-03-20 00:00:00,50,observed_anchor_linear_to_h1,2025-03-13 00:50:00,1389.66748,1389.66748,0.0,0.0,0.0,1389.66748,1389.66748,800.0,0.0,0.0,39.222563333333255,4080.0,4800.0,1,0.4271,593.526980708,0.0,0.0,593.526980708,rolling,3026.4961221999997,6943.9824616666665,39.5954999999999,0.0
2025-03-20,5,2025-03-20 00:50:00,2025-03-20 01:00:00,3426.94,571.1566666666666,0.0,0.0,584.7841666666668,0.0,0.0,2025-03-20 00:00:00,60,attachment3_10min_interpolation,2025-03-13 01:00:00,1384.7841666666668,1384.7841666666668,0.0,0.0,0.0,1384.7841666666668,1384.7841666666668,800.0,0.0,0.0,13.627500000000055,4800.0,5520.0,1,0.4285,593.3800154166668,0.0,0.0,593.3800154166668,rolling,3619.8761376166667,8328.766628333333,39.5954999999999,0.0
2025-03-20,6,2025-03-20 01:00:00,2025-03-20 01:10:00,3609.5343,601.5890499999999,0.0,0.0,586.794245,0.0,0.0,2025-03-20 00:00:00,70,attachment3_10min_interpolation,2025-03-13 01:10:00,1386.794245,1386.794245,0.0,0.0,14.794804999999997,1401.58905,1401.58905,800.0,0.0,0.0,0.0,5520.0,6240.0,1,0.4311,597.8469990195,0.0,31.890202177499994,629.737201197,rolling,4249.613338813667,9730.355678333333,54.3903049999999,0.0
2025-03-20,7,2025-03-20 01:10:00,2025-03-20 01:20:00,3668.9025,611.48375,0.0,0.0,577.6963900000001,0.0,0.0,2025-03-20 00:00:00,80,attachment3_10min_interpolation,2025-03-13 01:20:00,1377.69639,1377.69639,0.0,0.0,33.78735999999981,1411.4837499999999,1411.4837499999999,800.0,0.0,0.0,0.0,6240.0,6960.0,1,0.4302,592.6849869780001,0.0,72.6766113599996,665.3615983379997,rolling,4914.974937151666,11141.839428333333,88.1776649999997,0.0
2025-03-20,8,2025-03-20 01:20:00,2025-03-20 01:30:00,3589.3,598.2166666666667,0.0,0.0,563.6245000000001,0.0,0.0,2025-03-20 00:00:00,90,attachment3_10min_interpolation,2025-03-13 01:30:00,1363.6245000000001,1363.6245000000001,0.0,0.0,34.59216666666657,1398.2166666666667,1398.2166666666667,800.0,0.0,0.0,0.0,6960.0,7680.0,1,0.4279,583.4949235500001,0.0,74.00994058333313,657.5048641333332,rolling,5572.479801285,12540.056095,122.76983166666628,0.0
2025-03-20,9,2025-03-20 01:30:00,2025-03-20 01:40:00,3503.6157,583.9359499999999,0.0,0.0,572.6025000000001,0.0,0.0,2025-03-20 00:00:00,100,attachment3_10min_interpolation,2025-03-13 01:40:00,839.2691666666667,839.2691666666667,0.0,0.0,11.333449999999857,850.6026166666666,850.6026166666666,266.6666666666667,0.0,0.0,0.0,7680.0,7920.0,1,0.4312,361.8928646666667,0.0,24.434918199999693,386.3277828666664,rolling,5958.807584151666,13390.658711666667,134.10328166666613,0.0
