date,time_index,period_start,period_end,actual_load_kw,actual_load_kwh,actual_pv_kw,actual_pv_kwh,load_forecast_kwh,pv_forecast_used_kw,pv_forecast_used_kwh,forecast_issue_time,forecast_horizon_minutes,pv_forecast_source,load_forecast_source_time,base_plan_grid_kwh,scheduled_grid_kwh,up_adjustment_kwh,down_adjustment_kwh,emergency_purchase_kwh,total_grid_purchase_kwh,grid_purchase_kwh,charge_input_kwh,discharge_output_kwh,curtailed_pv_kwh,overpurchase_spill_kwh,soc_start_kwh,soc_end_kwh,charge_state_binary,price_yuan_per_kwh,base_plan_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,grid_cost_yuan,strategy,cumulative_grid_cost_yuan,cumulative_grid_kwh,cumulative_emergency_kwh,cumulative_curtailed_pv_kwh
2025-09-23,0,2025-09-23 00:00:00,2025-09-23 00:10:00,3421.106,570.1843333333334,0.0,0.0,656.1909666666667,0.0,0.0,2025-09-23 00:00:00,10,observed_anchor_linear_to_h1,2025-09-16 00:10:00,1456.1909666666666,1456.1909666666666,0.0,0.0,0.0,1456.1909666666666,1456.1909666666666,800.0,0.0,0.0,86.00663333333318,1200.0,1920.0,1,0.4248,618.5899226399999,0.0,0.0,618.5899226399999,rolling,618.5899226399999,1456.1909666666666,0.0,0.0
2025-09-23,1,2025-09-23 00:10:00,2025-09-23 00:20:00,3361.9091,560.3181833333333,0.0,0.0,666.7336166666666,0.0,0.0,2025-09-23 00:00:00,20,observed_anchor_linear_to_h1,2025-09-16 00:20:00,1466.7336166666666,1466.7336166666666,0.0,0.0,0.0,1466.7336166666666,1466.7336166666666,800.0,0.0,0.0,106.41543333333334,1920.0,2640.0,1,0.4245,622.6284202749999,0.0,0.0,622.6284202749999,rolling,1241.218342915,2922.9245833333334,0.0,0.0
2025-09-23,2,2025-09-23 00:20:00,2025-09-23 00:30:00,3388.6,564.7666666666667,0.0,0.0,625.2266666666667,0.0,0.0,2025-09-23 00:00:00,30,observed_anchor_linear_to_h1,2025-09-16 00:30:00,1425.2266666666667,1425.2266666666667,0.0,0.0,0.0,1425.2266666666667,1425.2266666666667,800.0,0.0,0.0,60.460000000000036,2640.0,3360.0,1,0.4269,608.429264,0.0,0.0,608.429264,rolling,1849.6476069149999,4348.15125,0.0,0.0
2025-09-23,3,2025-09-23 00:30:00,2025-09-23 00:40:00,3591.0535,598.5089166666667,0.0,0.0,588.6305166666667,0.0,0.0,2025-09-23 00:00:00,40,observed_anchor_linear_to_h1,2025-09-16 00:40:00,1388.6305166666666,1388.6305166666666,0.0,0.0,9.878400000000056,1398.5089166666667,1398.5089166666667,800.0,0.0,0.0,0.0,3360.0,4080.0,1,0.4272,593.22295672,0.0,21.10026240000012,614.3232191200001,rolling,2463.970826035,5746.660166666667,9.878400000000056,0.0
2025-09-23,4,2025-09-23 00:40:00,2025-09-23 00:50:00,3639.0639,606.51065,0.0,0.0,572.78095,0.0,0.0,2025-09-23 00:00:00,50,observed_anchor_linear_to_h1,2025-09-16 00:50:00,1372.7809499999998,1372.7809499999998,0.0,0.0,33.72970000000032,1406.5106500000002,1406.5106500000002,800.0,0.0,0.0,0.0,4080.0,4800.0,1,0.4271,586.3147437449999,0.0,72.02977435000068,658.3445180950006,rolling,3122.3153441300005,7153.170816666667,43.60810000000038,0.0
2025-09-23,5,2025-09-23 00:50:00,2025-09-23 01:00:00,3538.62,589.77,0.0,0.0,575.7566666666667,0.0,0.0,2025-09-23 00:00:00,60,attachment3_10min_interpolation,2025-09-16 01:00:00,1375.7566666666667,1375.7566666666667,0.0,0.0,14.013333333333321,1389.77,1389.77,800.0,0.0,0.0,0.0,4800.0,5520.0,1,0.4285,589.5117316666666,0.0,30.023566666666643,619.5352983333332,rolling,3741.8506424633338,8542.940816666667,57.6214333333337,0.0
2025-09-23,6,2025-09-23 01:00:00,2025-09-23 01:10:00,3584.1201,597.35335,0.0,0.0,586.2062999999999,0.0,0.0,2025-09-23 00:00:00,70,attachment3_10min_interpolation,2025-09-16 01:10:00,1386.2062999999998,1386.2062999999998,0.0,0.0,11.147050000000036,1397.3533499999999,1397.3533499999999,800.0,0.0,0.0,0.0,5520.0,6240.0,1,0.4311,597.5935359299999,0.0,24.027466275000076,621.621002205,rolling,4363.471644668334,9940.294166666667,68.76848333333373,0.0
2025-09-23,7,2025-09-23 01:10:00,2025-09-23 01:20:00,3479.83,579.9716666666667,0.0,0.0,582.92165,0.0,0.0,2025-09-23 00:00:00,80,attachment3_10min_interpolation,2025-09-16 01:20:00,1382.92165,1382.92165,0.0,0.0,0.0,1382.92165,1382.92165,800.0,0.0,0.0,2.9499833333331935,6240.0,6960.0,1,0.4302,594.93289383,0.0,0.0,594.93289383,rolling,4958.404538498335,11323.215816666667,68.76848333333373,0.0
2025-09-23,8,2025-09-23 01:20:00,2025-09-23 01:30:00,3316.08,552.68,0.0,0.0,570.4566666666666,0.0,0.0,2025-09-23 00:00:00,90,attachment3_10min_interpolation,2025-09-16 01:30:00,1370.4566666666665,1370.4566666666665,0.0,0.0,0.0,1370.4566666666665,1370.4566666666665,800.0,0.0,0.0,17.776666666666642,6960.0,7680.0,1,0.4279,586.4184076666666,0.0,0.0,586.4184076666666,rolling,5544.822946165001,12693.672483333334,68.76848333333373,0.0
2025-09-23,9,2025-09-23 01:30:00,2025-09-23 01:40:00,3504.3201,584.05335,0.0,0.0,576.1825666666667,0.0,0.0,2025-09-23 00:00:00,100,attachment3_10min_interpolation,2025-09-16 01:40:00,842.8492333333334,842.8492333333334,0.0,0.0,7.870783333333293,850.7200166666667,850.7200166666667,266.6666666666667,0.0,0.0,0.0,7680.0,7920.0,1,0.4312,363.43658941333337,0.0,16.96940886666658,380.40599827999995,rolling,5925.228944445001,13544.3925,76.63926666666703,0.0
2025-09-23,10,2025-09-23 01:40:00,2025-09-23 01:50:00,3611.1697,601.8616166666667,0.0,0.0,604.6679166666667,0.0,0.0,2025-09-23 00:00:00,110,attachment3_10min_interpolation,2025-09-16 01:50:00,604.6679166666667,604.6679166666667,0.0,0.0,0.0,604.6679166666667,604.6679166666667,0.0,0.0,0.0,2.8062999999999647,7920.0,7920.0,0,0.4333,262.00260829166666,0.0,0.0,262.00260829166666,rolling,6187.231552736667,14149.060416666667,76.63926666666703,0.0
2025-09-23,11,2025-09-23 01:50:00,2025-09-23 02:00:00,3543.64,590.6066666666667,0.0,0.0,621.295,0.0,0.0,2025-09-23 00:00:00,120,attachment3_10min_interpolation,2025-09-16 02:00:00,1421.295,1421.295,0.0,0.0,0.0,1421.295,1421.295,800.0,0.0,0.0,30.688333333333503,7920.0,8640.0,1,0.4311,612.7202745,0.0,0.0,612.7202745,rolling,6799.951827236668,15570.355416666667,76.63926666666703,0.0
2025-09-23,12,2025-09-23 02:00:00,2025-09-23 02:10:00,3627.3783,604.56305,0.0,0.0,586.7885666666667,0.0,0.0,2025-09-23 00:00:00,130,attachment3_10min_interpolation,2025-09-16 02:10:00,1386.7885666666666,1386.7885666666666,0.0,0.0,17.774483333333364,1404.56305,1404.56305,800.0,0.0,0.0,0.0,8640.0,9360.0,1,0.4293,595.34833167,0.0,38.15292847500007,633.5012601450001,rolling,7433.4530873816675,16974.918466666666,94.41375000000039,0.0
