date,time_index,period_start,period_end,actual_load_kw,actual_load_kwh,actual_pv_kw,actual_pv_kwh,load_forecast_kwh,pv_forecast_used_kw,pv_forecast_used_kwh,forecast_issue_time,forecast_horizon_minutes,pv_forecast_source,load_forecast_source_time,base_plan_grid_kwh,scheduled_grid_kwh,up_adjustment_kwh,down_adjustment_kwh,emergency_purchase_kwh,total_grid_purchase_kwh,grid_purchase_kwh,charge_input_kwh,discharge_output_kwh,curtailed_pv_kwh,overpurchase_spill_kwh,soc_start_kwh,soc_end_kwh,charge_state_binary,price_yuan_per_kwh,base_plan_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,grid_cost_yuan,strategy,cumulative_grid_cost_yuan,cumulative_grid_kwh,cumulative_emergency_kwh,cumulative_curtailed_pv_kwh
2025-06-21,0,2025-06-21 00:00:00,2025-06-21 00:10:00,3087.9838,514.6639666666666,0.0,0.0,548.70345,0.0,0.0,2025-06-21 00:00:00,10,observed_anchor_linear_to_h1,2025-06-14 00:10:00,1082.0367833333335,1082.0367833333335,0.0,0.0,0.0,1082.0367833333335,1082.0367833333335,533.3333333333334,0.0,0.0,34.039483333333465,1200.0,1680.0,1,0.4248,459.64922556000005,0.0,0.0,459.64922556000005,rolling,459.64922556000005,1082.0367833333335,0.0,0.0
2025-06-21,1,2025-06-21 00:10:00,2025-06-21 00:20:00,3200.0919,533.34865,0.0,0.0,541.2936666666667,0.0,0.0,2025-06-21 00:00:00,20,observed_anchor_linear_to_h1,2025-06-14 00:20:00,1341.2936666666667,1341.2936666666667,0.0,0.0,0.0,1341.2936666666667,1341.2936666666667,800.0,0.0,0.0,7.945016666666788,1680.0,2400.0,1,0.4245,569.3791615,0.0,0.0,569.3791615,rolling,1029.0283870600001,2423.3304500000004,0.0,0.0
2025-06-21,2,2025-06-21 00:20:00,2025-06-21 00:30:00,3401.46,566.91,0.0,0.0,522.57,0.0,0.0,2025-06-21 00:00:00,30,observed_anchor_linear_to_h1,2025-06-14 00:30:00,522.57,522.57,0.0,0.0,44.33999999999992,566.91,566.91,0.0,0.0,0.0,0.0,2400.0,2400.0,0,0.4269,223.085133,0.0,94.64372999999983,317.7288629999998,rolling,1346.75725006,2990.2404500000002,44.33999999999992,0.0
2025-06-21,3,2025-06-21 00:30:00,2025-06-21 00:40:00,3063.5261,510.58768333333336,0.0,0.0,524.14905,0.0,0.0,2025-06-21 00:00:00,40,observed_anchor_linear_to_h1,2025-06-14 00:40:00,524.14905,524.14905,0.0,0.0,0.0,524.14905,524.14905,0.0,0.0,0.0,13.561366666666629,2400.0,2400.0,0,0.4272,223.91647416,0.0,0.0,223.91647416,rolling,1570.67372422,3514.3895,44.33999999999992,0.0
2025-06-21,4,2025-06-21 00:40:00,2025-06-21 00:50:00,2820.2572,470.0428666666666,0.0,0.0,531.5594333333333,0.0,0.0,2025-06-21 00:00:00,50,observed_anchor_linear_to_h1,2025-06-14 00:50:00,531.5594333333333,531.5594333333333,0.0,0.0,0.0,531.5594333333333,531.5594333333333,0.0,0.0,0.0,61.51656666666673,2400.0,2400.0,0,0.4271,227.02903397666665,0.0,0.0,227.02903397666665,rolling,1797.7027581966665,4045.9489333333336,44.33999999999992,0.0
2025-06-21,5,2025-06-21 00:50:00,2025-06-21 01:00:00,2883.38,480.5633333333333,0.0,0.0,531.9766666666667,0.0,0.0,2025-06-21 00:00:00,60,attachment3_10min_interpolation,2025-06-14 01:00:00,531.9766666666667,531.9766666666667,0.0,0.0,0.0,531.9766666666667,531.9766666666667,0.0,0.0,0.0,51.41333333333341,2400.0,2400.0,0,0.4285,227.95200166666666,0.0,0.0,227.95200166666666,rolling,2025.6547598633333,4577.9256000000005,44.33999999999992,0.0
2025-06-21,6,2025-06-21 01:00:00,2025-06-21 01:10:00,2869.9796,478.3299333333334,0.0,0.0,523.55215,0.0,0.0,2025-06-21 00:00:00,70,attachment3_10min_interpolation,2025-06-14 01:10:00,523.55215,523.55215,0.0,0.0,0.0,523.55215,523.55215,0.0,0.0,0.0,45.22221666666661,2400.0,2400.0,0,0.4311,225.703331865,0.0,0.0,225.703331865,rolling,2251.3580917283334,5101.47775,44.33999999999992,0.0
2025-06-21,7,2025-06-21 01:10:00,2025-06-21 01:20:00,2985.8287,497.6381166666667,0.0,0.0,496.3817666666666,0.0,0.0,2025-06-21 00:00:00,80,attachment3_10min_interpolation,2025-06-14 01:20:00,496.3817666666666,496.3817666666666,0.0,0.0,1.2563500000001113,497.6381166666667,497.6381166666667,0.0,0.0,0.0,0.0,2400.0,2400.0,0,0.4302,213.54343601999997,0.0,2.7024088500002397,216.2458448700002,rolling,2467.603936598334,5599.115866666667,45.59635000000003,0.0
2025-06-21,8,2025-06-21 01:20:00,2025-06-21 01:30:00,3164.18,527.3633333333333,0.0,0.0,476.66,0.0,0.0,2025-06-21 00:00:00,90,attachment3_10min_interpolation,2025-06-14 01:30:00,476.66,476.66,0.0,0.0,50.70333333333332,527.3633333333333,527.3633333333333,0.0,0.0,0.0,0.0,2400.0,2400.0,0,0.4279,203.962814,0.0,108.47978166666664,312.44259566666665,rolling,2780.0465322650007,6126.479200000001,96.29968333333335,0.0
2025-06-21,9,2025-06-21 01:30:00,2025-06-21 01:40:00,3064.8457,510.80761666666666,0.0,0.0,498.5694833333334,0.0,0.0,2025-06-21 00:00:00,100,attachment3_10min_interpolation,2025-06-14 01:40:00,498.5694833333334,498.5694833333334,0.0,0.0,12.23813333333328,510.80761666666666,510.80761666666666,0.0,0.0,0.0,0.0,2400.0,2400.0,0,0.4312,214.98316121333337,0.0,26.385415466666554,241.36857667999993,rolling,3021.4151089450006,6637.286816666668,108.53781666666663,0.0
